site,country,year,plot,an_yield,an_CP_l,an_NDF_C,an_ADF_C,an_IVTD_C,an_IVCWD_C,an_CP_C,an_NDF_K,an_ADF_K,an_CP_K
26,Poland_a,2006,10,5.243229842,15.34452122,NA,NA,NA,NA,NA,59.48160939,31.03567896,16.4691768
26,Poland_a,2006,11,5.725408889,15.93164264,NA,NA,NA,NA,NA,60.31868106,32.16261678,15.95146106
26,Poland_a,2006,12,4.22052619,17.34902776,NA,NA,NA,NA,NA,50.19515288,25.30969625,16.02142795
26,Poland_a,2006,13,7.638175873,15.79768193,NA,NA,NA,NA,NA,56.80108697,29.08872791,15.58165746
26,Poland_a,2006,14,5.200477778,14.2496187,NA,NA,NA,NA,NA,55.83222007,31.17810731,15.44237734
26,Poland_a,2006,15,6.695876984,16.68322109,NA,NA,NA,NA,NA,60.0143288,31.7130238,15.27380804
26,Poland_a,2006,16,6.526591111,15.69442309,NA,NA,NA,NA,NA,56.26675034,29.06905228,17.52614577
26,Poland_a,2006,17,5.955206667,16.4142895,NA,NA,NA,NA,NA,56.88278639,29.13603473,15.91074547
26,Poland_a,2006,18,7.340448413,15.46835832,NA,NA,NA,NA,NA,57.0322826,30.17584895,15.2833809
26,Poland_a,2006,19,6.854133333,14.51795024,NA,NA,NA,NA,NA,57.59751891,30.31111374,15.14670484
26,Poland_a,2006,20,7.30327619,16.64508573,NA,NA,NA,NA,NA,58.70337876,30.55205369,16.31831083
26,Poland_a,2006,21,5.581637302,16.94197606,NA,NA,NA,NA,NA,59.55664641,31.2527654,16.82467585
26,Poland_a,2006,22,6.206536191,16.59274599,NA,NA,NA,NA,NA,56.0348002,28.75440637,16.88060031
26,Poland_a,2006,23,7.071205715,16.08933822,NA,NA,NA,NA,NA,58.68730226,30.84285938,15.88004415
26,Poland_a,2006,24,7.240833333,14.27829008,NA,NA,NA,NA,NA,55.36802739,28.0356865,14.65879992
26,Poland_a,2006,25,6.512658413,14.6346802,NA,NA,NA,NA,NA,57.80256447,29.72531983,14.90339345
26,Poland_a,2006,26,7.167729841,17.57445176,NA,NA,NA,NA,NA,59.48302722,31.26025986,17.29050987
26,Poland_a,2006,27,5.391833334,16.1142797,NA,NA,NA,NA,NA,51.59179036,25.83022349,16.66848204
26,Poland_a,2006,28,6.236622698,14.12323484,NA,NA,NA,NA,NA,58.71156591,31.21458033,14.19058573
26,Poland_a,2006,29,3.74878619,19.08078243,NA,NA,NA,NA,NA,52.35833774,27.53020855,20.25806826
26,Poland_a,2006,30,5.935772381,20.27495888,NA,NA,NA,NA,NA,52.14492827,27.8024207,21.09264542
27,Poland_b,2005,1,14.37142857,16.34156726,NA,NA,NA,NA,NA,57.54456329,29.82017893,16.72614314
27,Poland_b,2005,2,14.30809524,16.7901704,NA,NA,NA,NA,NA,64.3561304,34.41231404,16.45422796
27,Poland_b,2005,3,12.74,17.47144819,NA,NA,NA,NA,NA,60.10220827,30.88613815,17.80602433
27,Poland_b,2005,4,12.10452381,16.64142071,NA,NA,NA,NA,NA,60.01133677,31.46210134,17.71846294
27,Poland_b,2005,5,12.10357143,15.91434051,NA,NA,NA,NA,NA,60.73136441,31.43392918,16.64609398
27,Poland_b,2005,6,15.18,16.57635948,NA,NA,NA,NA,NA,61.46332424,32.57067633,16.6670333
27,Poland_b,2005,7,13.14357143,15.87967819,NA,NA,NA,NA,NA,60.69169447,31.52895332,17.0072607
27,Poland_b,2005,8,12.15166667,14.66722427,NA,NA,NA,NA,NA,62.32203852,33.16176166,14.58585071
27,Poland_b,2005,9,14.36166667,16.32780509,NA,NA,NA,NA,NA,62.12222948,32.75338782,16.55595666
27,Poland_b,2005,10,13.57666667,16.6519019,NA,NA,NA,NA,NA,62.48325208,32.4256045,17.10034066
27,Poland_b,2005,11,11.84238095,17.13863771,NA,NA,NA,NA,NA,60.55053842,31.68343158,16.3916133
27,Poland_b,2005,12,10.07357143,18.3493317,NA,NA,NA,NA,NA,55.57407833,28.53326881,17.48250077
27,Poland_b,2005,13,15.00238095,17.22604547,NA,NA,NA,NA,NA,61.47530043,31.88180321,17.56208142
27,Poland_b,2005,14,8.107619048,20.76642708,NA,NA,NA,NA,NA,49.26061641,28.12825385,21.62559101
27,Poland_b,2005,15,7.981428572,15.74656569,NA,NA,NA,NA,NA,61.97363403,34.061661,16.13707043
27,Poland_b,2005,16,13.58119048,15.86137822,NA,NA,NA,NA,NA,57.04744184,29.64676548,15.52090601
27,Poland_b,2005,17,13.03190476,16.35844493,NA,NA,NA,NA,NA,62.35254942,32.79750612,17.30338775
27,Poland_b,2005,18,14.34714286,16.85570588,NA,NA,NA,NA,NA,59.25605596,31.26812606,17.31510961
27,Poland_b,2005,19,12.51785714,17.73742035,NA,NA,NA,NA,NA,62.23279601,32.64032278,17.96390514
27,Poland_b,2005,20,12.53547619,15.88408374,NA,NA,NA,NA,NA,59.99044312,31.16771715,17.76017826
27,Poland_b,2005,21,14.3552381,15.04516768,NA,NA,NA,NA,NA,62.37967293,33.39640284,14.58867263
27,Poland_b,2005,22,14.26047619,16.27168832,NA,NA,NA,NA,NA,57.53153772,30.5828103,16.34966983
27,Poland_b,2005,23,12.38619048,17.72742782,NA,NA,NA,NA,NA,58.83047326,30.46967706,18.25004565
27,Poland_b,2005,24,13.91166667,16.35752045,NA,NA,NA,NA,NA,60.39266905,31.57783395,17.64393217
27,Poland_b,2005,25,13.79190476,16.62369014,NA,NA,NA,NA,NA,63.75878362,34.19591755,17.23880468
27,Poland_b,2005,26,14.41261905,16.43255848,NA,NA,NA,NA,NA,61.86600829,32.77345299,16.62736338
27,Poland_b,2005,27,12.92190476,17.07410129,NA,NA,NA,NA,NA,56.63039026,29.14527196,17.70550652
27,Poland_b,2005,28,12.02714286,18.65873322,NA,NA,NA,NA,NA,62.82797363,33.49131132,17.9338327
27,Poland_b,2005,29,9.311666666,23.13412354,NA,NA,NA,NA,NA,50.37962234,27.21665704,21.64906096
27,Poland_b,2005,30,5.125238095,20.04568313,NA,NA,NA,NA,NA,49.02722011,29.66897055,21.94221523
27,Poland_b,2006,1,6.041244444,14.85652882,NA,NA,NA,NA,NA,59.78169781,31.04348354,14.86737602
27,Poland_b,2006,2,5.401063493,13.80606296,NA,NA,NA,NA,NA,62.04715609,33.21228091,14.72434515
27,Poland_b,2006,3,4.611822223,15.77883049,NA,NA,NA,NA,NA,58.37502573,30.20419906,15.17397919
27,Poland_b,2006,4,7.928711111,15.03500008,NA,NA,NA,NA,NA,59.34625025,31.12462505,15.20168263
27,Poland_b,2006,5,6.792435239,15.00440941,NA,NA,NA,NA,NA,58.67446522,31.06048688,13.12960547
27,Poland_b,2006,6,5.724694603,14.59680363,NA,NA,NA,NA,NA,60.45378497,32.26594087,13.66841034
27,Poland_b,2006,7,6.099707936,14.83356333,NA,NA,NA,NA,NA,61.00773397,32.27533657,13.56624621
27,Poland_b,2006,8,6.245744762,13.43997443,NA,NA,NA,NA,NA,58.58537602,31.2630925,13.77456705
27,Poland_b,2006,9,6.552925714,13.36896333,NA,NA,NA,NA,NA,58.11145382,30.1740166,14.06567663
27,Poland_b,2006,10,7.84367619,13.84949265,NA,NA,NA,NA,NA,61.34015865,33.16051062,13.29593783
27,Poland_b,2006,11,6.30299619,13.02189237,NA,NA,NA,NA,NA,57.50417162,30.4582456,16.29425033
27,Poland_b,2006,12,4.533523809,16.35406732,NA,NA,NA,NA,NA,62.03549347,32.99476451,16.04986792
27,Poland_b,2006,13,5.521266667,14.64589496,NA,NA,NA,NA,NA,NA,NA,NA
27,Poland_b,2006,14,5.179877619,14.17237988,NA,NA,NA,NA,NA,NA,NA,NA
27,Poland_b,2006,15,6.815768254,15.97016381,NA,NA,NA,NA,NA,62.502131,33.17012827,11.99209877
27,Poland_b,2006,16,4.560403175,13.53542089,NA,NA,NA,NA,NA,59.55980456,31.39028213,14.68015477
27,Poland_b,2006,17,4.912012858,13.83582854,NA,NA,NA,NA,NA,60.59508496,31.73783728,14.8699353
27,Poland_b,2006,18,4.800028571,13.75934965,NA,NA,NA,NA,NA,60.18524104,32.05927877,15.15655276
27,Poland_b,2006,19,5.927815873,14.46919058,NA,NA,NA,NA,NA,61.01582957,32.78746408,14.49142568
27,Poland_b,2006,20,5.691574762,14.86952562,NA,NA,NA,NA,NA,60.54459848,31.99529885,15.04402935
27,Poland_b,2006,21,6.752395239,15.5750132,NA,NA,NA,NA,NA,60.61764393,31.93951865,13.46302516
27,Poland_b,2006,22,5.50084127,14.46541222,NA,NA,NA,NA,NA,60.09433472,32.31881894,14.20280881
27,Poland_b,2006,23,4.297685715,14.75898324,NA,NA,NA,NA,NA,59.25580106,31.24231677,14.41483678
27,Poland_b,2006,24,4.847111111,13.28593185,NA,NA,NA,NA,NA,60.74237111,32.02246647,15.08230418
27,Poland_b,2006,25,6.77466381,14.07503163,NA,NA,NA,NA,NA,61.49276747,32.48241008,13.74910109
27,Poland_b,2006,26,5.670690159,14.44246931,NA,NA,NA,NA,NA,60.98202342,32.32714481,15.62975212
27,Poland_b,2006,27,5.137533333,14.78873327,NA,NA,NA,NA,NA,56.05206317,28.55482164,17.45317514
27,Poland_b,2006,28,5.486495873,12.75672984,NA,NA,NA,NA,NA,58.40102862,30.06076071,16.15719826
27,Poland_b,2006,29,7.514198413,15.68488445,NA,NA,NA,NA,NA,59.28129214,31.44460127,15.38137583
27,Poland_b,2006,30,5.394784444,17.06887263,NA,NA,NA,NA,NA,54.01901368,28.14239851,14.44137827
28,Spain_a,2004,1,8.404265614,7.096268798,NA,NA,NA,NA,NA,NA,NA,NA
28,Spain_a,2004,2,4.953329978,6.556694767,NA,NA,NA,NA,NA,NA,NA,NA
28,Spain_a,2004,3,6.891612521,7.604536525,NA,NA,NA,NA,NA,NA,NA,NA
28,Spain_a,2004,4,9.325565294,6.850328247,NA,NA,NA,NA,NA,NA,NA,NA
28,Spain_a,2004,5,6.703802561,6.773920869,NA,NA,NA,NA,NA,NA,NA,NA
28,Spain_a,2004,12,5.555899015,6.434055422,NA,NA,NA,NA,NA,NA,NA,NA
28,Spain_a,2004,13,5.311968692,7.52772133,NA,NA,NA,NA,NA,NA,NA,NA
28,Spain_a,2004,14,1.718356725,12.83,NA,NA,NA,NA,NA,NA,NA,NA
28,Spain_a,2004,15,2.956766082,11.47,NA,NA,NA,NA,NA,NA,NA,NA
28,Spain_a,2004,16,7.227110083,6.164783711,NA,NA,NA,NA,NA,NA,NA,NA
28,Spain_a,2004,17,7.139505682,8.195013593,NA,NA,NA,NA,NA,NA,NA,NA
28,Spain_a,2004,18,7.029757439,7.828029044,NA,NA,NA,NA,NA,NA,NA,NA
28,Spain_a,2004,19,7.685000333,7.048745372,NA,NA,NA,NA,NA,NA,NA,NA
28,Spain_a,2004,20,6.657597771,7.892618348,NA,NA,NA,NA,NA,NA,NA,NA
28,Spain_a,2004,27,5.659478135,6.731525953,NA,NA,NA,NA,NA,NA,NA,NA
28,Spain_a,2004,28,6.114748538,7.21,NA,NA,NA,NA,NA,NA,NA,NA
28,Spain_a,2004,29,2.287122807,10.7,NA,NA,NA,NA,NA,NA,NA,NA
28,Spain_a,2004,30,2.590877193,16.68,NA,NA,NA,NA,NA,NA,NA,NA
30,Spain_b,2004,1,7.967181091,NA,NA,NA,NA,NA,NA,NA,NA,NA
30,Spain_b,2004,2,7.029408968,NA,NA,NA,NA,NA,NA,NA,NA,NA
30,Spain_b,2004,3,0.675971137,NA,NA,NA,NA,NA,NA,NA,NA,NA
30,Spain_b,2004,4,6.459429592,NA,NA,NA,NA,NA,NA,NA,NA,NA
30,Spain_b,2004,5,10.48729699,NA,NA,NA,NA,NA,NA,NA,NA,NA
30,Spain_b,2004,6,6.727190808,NA,NA,NA,NA,NA,NA,NA,NA,NA
30,Spain_b,2004,7,10.95723163,NA,NA,NA,NA,NA,NA,NA,NA,NA
30,Spain_b,2004,8,5.778871829,NA,NA,NA,NA,NA,NA,NA,NA,NA
30,Spain_b,2004,9,4.55653999,NA,NA,NA,NA,NA,NA,NA,NA,NA
30,Spain_b,2004,10,4.666550556,NA,NA,NA,NA,NA,NA,NA,NA,NA
30,Spain_b,2004,11,7.452918861,NA,NA,NA,NA,NA,NA,NA,NA,NA
30,Spain_b,2004,12,6.053680819,NA,NA,NA,NA,NA,NA,NA,NA,NA
30,Spain_b,2004,16,7.140969059,NA,NA,NA,NA,NA,NA,NA,NA,NA
30,Spain_b,2004,17,4.171919046,NA,NA,NA,NA,NA,NA,NA,NA,NA
30,Spain_b,2004,18,5.918699774,NA,NA,NA,NA,NA,NA,NA,NA,NA
30,Spain_b,2004,19,5.851328134,NA,NA,NA,NA,NA,NA,NA,NA,NA
30,Spain_b,2004,20,3.478954296,NA,NA,NA,NA,NA,NA,NA,NA,NA
30,Spain_b,2004,21,6.727498701,NA,NA,NA,NA,NA,NA,NA,NA,NA
30,Spain_b,2004,22,6.49508234,NA,NA,NA,NA,NA,NA,NA,NA,NA
30,Spain_b,2004,23,6.066001477,NA,NA,NA,NA,NA,NA,NA,NA,NA
30,Spain_b,2004,24,4.60233905,NA,NA,NA,NA,NA,NA,NA,NA,NA
30,Spain_b,2004,25,1.985142661,NA,NA,NA,NA,NA,NA,NA,NA,NA
30,Spain_b,2004,26,6.423399981,NA,NA,NA,NA,NA,NA,NA,NA,NA
30,Spain_b,2004,27,4.866671889,NA,NA,NA,NA,NA,NA,NA,NA,NA
31,Sweden_a,2003,1,7.774822389,13.3327148,NA,NA,NA,NA,NA,NA,NA,NA
31,Sweden_a,2003,2,10.30299442,10.7832087,NA,NA,NA,NA,NA,NA,NA,NA
31,Sweden_a,2003,3,12.64324598,16.3638652,NA,NA,NA,NA,NA,NA,NA,NA
31,Sweden_a,2003,4,12.17421099,15.05757804,NA,NA,NA,NA,NA,NA,NA,NA
31,Sweden_a,2003,5,9.063781592,13.24588441,NA,NA,NA,NA,NA,NA,NA,NA
31,Sweden_a,2003,12,7.833357502,10.56813246,NA,NA,NA,NA,NA,NA,NA,NA
31,Sweden_a,2003,13,7.863130971,8.932510804,NA,NA,NA,NA,NA,NA,NA,NA
31,Sweden_a,2003,14,8.819187622,22.82570317,NA,NA,NA,NA,NA,NA,NA,NA
31,Sweden_a,2003,15,7.299832089,25.20346915,NA,NA,NA,NA,NA,NA,NA,NA
31,Sweden_a,2003,16,8.963838539,12.32642646,NA,NA,NA,NA,NA,NA,NA,NA
31,Sweden_a,2003,17,9.410011593,12.95238107,NA,NA,NA,NA,NA,NA,NA,NA
31,Sweden_a,2003,18,10.15802692,16.86967864,NA,NA,NA,NA,NA,NA,NA,NA
31,Sweden_a,2003,19,11.00952522,15.57964359,NA,NA,NA,NA,NA,NA,NA,NA
31,Sweden_a,2003,20,11.0443303,13.77835082,NA,NA,NA,NA,NA,NA,NA,NA
31,Sweden_a,2003,27,8.168189218,10.01154622,NA,NA,NA,NA,NA,NA,NA,NA
31,Sweden_a,2003,28,7.758214801,8.956208119,NA,NA,NA,NA,NA,NA,NA,NA
31,Sweden_a,2003,29,8.015476694,23.06086647,NA,NA,NA,NA,NA,NA,NA,NA
31,Sweden_a,2003,30,7.34536961,24.91374691,NA,NA,NA,NA,NA,NA,NA,NA
31,Sweden_a,2004,1,10.5112,15.83277837,NA,NA,NA,NA,NA,NA,NA,NA
31,Sweden_a,2004,2,9.9586,11.30753758,NA,NA,NA,NA,NA,NA,NA,NA
31,Sweden_a,2004,3,11.7914,14.94608518,NA,NA,NA,NA,NA,NA,NA,NA
31,Sweden_a,2004,4,11.9166,12.43488915,NA,NA,NA,NA,NA,NA,NA,NA
31,Sweden_a,2004,5,10.1879,14.99650382,NA,NA,NA,NA,NA,NA,NA,NA
31,Sweden_a,2004,12,3.0916,9.372501294,NA,NA,NA,NA,NA,NA,NA,NA
31,Sweden_a,2004,13,5.8786,8.950366584,NA,NA,NA,NA,NA,NA,NA,NA
31,Sweden_a,2004,14,6.7551,22.0914374,NA,NA,NA,NA,NA,NA,NA,NA
31,Sweden_a,2004,15,7.2813,23.17106835,NA,NA,NA,NA,NA,NA,NA,NA
31,Sweden_a,2004,16,10.5463,16.80956117,NA,NA,NA,NA,NA,NA,NA,NA
31,Sweden_a,2004,17,10.7399,13.6585251,NA,NA,NA,NA,NA,NA,NA,NA
31,Sweden_a,2004,18,9.2007,13.36890196,NA,NA,NA,NA,NA,NA,NA,NA
31,Sweden_a,2004,19,10.6552,13.85660229,NA,NA,NA,NA,NA,NA,NA,NA
31,Sweden_a,2004,20,10.9318,13.18429604,NA,NA,NA,NA,NA,NA,NA,NA
31,Sweden_a,2004,27,2.8308,10.30216282,NA,NA,NA,NA,NA,NA,NA,NA
31,Sweden_a,2004,28,5.8308,9.474126621,NA,NA,NA,NA,NA,NA,NA,NA
31,Sweden_a,2004,29,5.7497,21.52461541,NA,NA,NA,NA,NA,NA,NA,NA
31,Sweden_a,2004,30,7.2597,25.99315657,NA,NA,NA,NA,NA,NA,NA,NA
31,Sweden_a,2005,1,8.753190289,13.9470454,NA,NA,NA,NA,NA,NA,NA,NA
31,Sweden_a,2005,2,9.186624347,11.73065374,NA,NA,NA,NA,NA,NA,NA,NA
31,Sweden_a,2005,3,9.434445451,12.51279241,NA,NA,NA,NA,NA,NA,NA,NA
31,Sweden_a,2005,4,10.78108879,12.94120252,NA,NA,NA,NA,NA,NA,NA,NA
31,Sweden_a,2005,5,8.717702675,12.70633651,NA,NA,NA,NA,NA,NA,NA,NA
31,Sweden_a,2005,12,1.820457411,8.208824621,NA,NA,NA,NA,NA,NA,NA,NA
31,Sweden_a,2005,13,4.368857443,10.0636868,NA,NA,NA,NA,NA,NA,NA,NA
31,Sweden_a,2005,14,2.780116293,19.25722829,NA,NA,NA,NA,NA,NA,NA,NA
31,Sweden_a,2005,15,5.258192092,22.65929415,NA,NA,NA,NA,NA,NA,NA,NA
31,Sweden_a,2005,16,9.022290814,13.98690062,NA,NA,NA,NA,NA,NA,NA,NA
31,Sweden_a,2005,17,9.177092768,11.41564025,NA,NA,NA,NA,NA,NA,NA,NA
31,Sweden_a,2005,18,8.839691606,12.36128285,NA,NA,NA,NA,NA,NA,NA,NA
31,Sweden_a,2005,19,9.714824543,13.07760933,NA,NA,NA,NA,NA,NA,NA,NA
31,Sweden_a,2005,20,9.346726893,12.2262757,NA,NA,NA,NA,NA,NA,NA,NA
31,Sweden_a,2005,27,2.08829379,8.881593496,NA,NA,NA,NA,NA,NA,NA,NA
31,Sweden_a,2005,28,4.474546438,9.086029001,NA,NA,NA,NA,NA,NA,NA,NA
31,Sweden_a,2005,29,3.532064368,14.447979,NA,NA,NA,NA,NA,NA,NA,NA
31,Sweden_a,2005,30,6.787398836,24.83449976,NA,NA,NA,NA,NA,NA,NA,NA
32,Sweden_b,2004,1,7.200683065,12.17840971,NA,NA,NA,NA,NA,NA,NA,NA
32,Sweden_b,2004,2,10.06624348,13.29762386,NA,NA,NA,NA,NA,NA,NA,NA
32,Sweden_b,2004,3,10.9580682,15.00675473,NA,NA,NA,NA,NA,NA,NA,NA
32,Sweden_b,2004,4,11.34181625,15.06383877,NA,NA,NA,NA,NA,NA,NA,NA
32,Sweden_b,2004,5,11.25633862,13.24274132,NA,NA,NA,NA,NA,NA,NA,NA
32,Sweden_b,2004,12,2.495613624,8.288202175,NA,NA,NA,NA,NA,NA,NA,NA
32,Sweden_b,2004,13,5.52575436,8.271118362,NA,NA,NA,NA,NA,NA,NA,NA
32,Sweden_b,2004,14,11.72443774,23.0838048,NA,NA,NA,NA,NA,NA,NA,NA
32,Sweden_b,2004,15,8.773035293,24.15312499,NA,NA,NA,NA,NA,NA,NA,NA
32,Sweden_b,2004,16,8.305273568,16.60574103,NA,NA,NA,NA,NA,NA,NA,NA
32,Sweden_b,2004,17,8.081894949,10.3859303,NA,NA,NA,NA,NA,NA,NA,NA
32,Sweden_b,2004,18,12.13613517,15.91772375,NA,NA,NA,NA,NA,NA,NA,NA
32,Sweden_b,2004,19,11.12917691,16.13711792,NA,NA,NA,NA,NA,NA,NA,NA
32,Sweden_b,2004,20,10.72742353,15.37351005,NA,NA,NA,NA,NA,NA,NA,NA
32,Sweden_b,2004,27,4.239884886,8.225442438,NA,NA,NA,NA,NA,NA,NA,NA
32,Sweden_b,2004,28,6.11550173,8.053165878,NA,NA,NA,NA,NA,NA,NA,NA
32,Sweden_b,2004,29,10.20053709,23.37295947,NA,NA,NA,NA,NA,NA,NA,NA
32,Sweden_b,2004,30,8.29142467,23.90513491,NA,NA,NA,NA,NA,NA,NA,NA
32,Sweden_b,2005,1,7.090430123,18.55008017,NA,NA,NA,NA,NA,NA,NA,NA
32,Sweden_b,2005,2,8.062595089,15.47181556,NA,NA,NA,NA,NA,NA,NA,NA
32,Sweden_b,2005,3,8.801412501,18.13324947,NA,NA,NA,NA,NA,NA,NA,NA
32,Sweden_b,2005,4,10.00054393,15.96718319,NA,NA,NA,NA,NA,NA,NA,NA
32,Sweden_b,2005,5,9.336004395,14.99301708,NA,NA,NA,NA,NA,NA,NA,NA
32,Sweden_b,2005,12,1.547141562,7.073003431,NA,NA,NA,NA,NA,NA,NA,NA
32,Sweden_b,2005,13,2.981841064,9.384628592,NA,NA,NA,NA,NA,NA,NA,NA
32,Sweden_b,2005,14,6.008438289,21.31993122,NA,NA,NA,NA,NA,NA,NA,NA
32,Sweden_b,2005,15,6.160209153,24.26320061,NA,NA,NA,NA,NA,NA,NA,NA
32,Sweden_b,2005,16,7.130720499,15.60789583,NA,NA,NA,NA,NA,NA,NA,NA
32,Sweden_b,2005,17,6.19242162,12.55188536,NA,NA,NA,NA,NA,NA,NA,NA
32,Sweden_b,2005,18,10.18181375,13.52700798,NA,NA,NA,NA,NA,NA,NA,NA
32,Sweden_b,2005,19,9.268984176,13.84240877,NA,NA,NA,NA,NA,NA,NA,NA
32,Sweden_b,2005,20,8.183043691,15.56250044,NA,NA,NA,NA,NA,NA,NA,NA
32,Sweden_b,2005,27,1.770959681,8.097740703,NA,NA,NA,NA,NA,NA,NA,NA
32,Sweden_b,2005,28,2.853193938,8.153063029,NA,NA,NA,NA,NA,NA,NA,NA
32,Sweden_b,2005,29,5.699787153,20.59776601,NA,NA,NA,NA,NA,NA,NA,NA
32,Sweden_b,2005,30,6.170967408,24.86579792,NA,NA,NA,NA,NA,NA,NA,NA
32,Sweden_b,2006,1,5.275151005,13.43854965,NA,NA,NA,NA,NA,NA,NA,NA
32,Sweden_b,2006,2,5.444094736,11.6714853,NA,NA,NA,NA,NA,NA,NA,NA
32,Sweden_b,2006,3,5.543808973,11.46740028,NA,NA,NA,NA,NA,NA,NA,NA
32,Sweden_b,2006,4,6.854933575,11.76529766,NA,NA,NA,NA,NA,NA,NA,NA
32,Sweden_b,2006,5,6.678878044,10.70783844,NA,NA,NA,NA,NA,NA,NA,NA
32,Sweden_b,2006,12,1.643255436,11.97905052,NA,NA,NA,NA,NA,NA,NA,NA
32,Sweden_b,2006,13,2.86595963,9.602612292,NA,NA,NA,NA,NA,NA,NA,NA
32,Sweden_b,2006,14,3.306,16.75881919,NA,NA,NA,NA,NA,NA,NA,NA
32,Sweden_b,2006,15,3.822653602,23.88365954,NA,NA,NA,NA,NA,NA,NA,NA
32,Sweden_b,2006,16,5.12737594,11.39429995,NA,NA,NA,NA,NA,NA,NA,NA
32,Sweden_b,2006,17,4.367784326,10.65759976,NA,NA,NA,NA,NA,NA,NA,NA
32,Sweden_b,2006,18,6.359009528,11.78489874,NA,NA,NA,NA,NA,NA,NA,NA
32,Sweden_b,2006,19,7.207153959,10.87715543,NA,NA,NA,NA,NA,NA,NA,NA
32,Sweden_b,2006,20,5.782075088,11.43282984,NA,NA,NA,NA,NA,NA,NA,NA
32,Sweden_b,2006,27,1.974512509,13.69850467,NA,NA,NA,NA,NA,NA,NA,NA
32,Sweden_b,2006,28,2.912926576,10.5316502,NA,NA,NA,NA,NA,NA,NA,NA
32,Sweden_b,2006,29,3.541783831,14.89677374,NA,NA,NA,NA,NA,NA,NA,NA
32,Sweden_b,2006,30,3.650555381,24.03804846,NA,NA,NA,NA,NA,NA,NA,NA
33,Sweden_c,2004,1,7.958297436,13.39197825,54.44628415,32.41389322,83.74028531,70.32965785,11.03679592,NA,NA,NA
33,Sweden_c,2004,2,8.734702564,14.13447327,48.25937794,31.072139,84.32797405,67.56617406,12.20683487,NA,NA,NA
33,Sweden_c,2004,3,9.840184616,17.27400505,41.77643964,28.76635864,85.8220085,66.03844291,13.92060315,NA,NA,NA
33,Sweden_c,2004,4,9.360651282,15.84333022,43.99675735,29.19557598,86.47743547,69.19764053,14.35397954,NA,NA,NA
33,Sweden_c,2004,5,9.487466667,15.46740744,47.02903439,29.79857616,86.28651624,70.86971371,12.42528901,NA,NA,NA
33,Sweden_c,2004,6,8.33014359,13.63904407,49.42002504,30.53885676,84.87172531,69.45311155,12.06514863,NA,NA,NA
33,Sweden_c,2004,7,9.624948717,15.86070321,44.73409648,29.54725269,85.35244665,67.40740846,13.27202463,NA,NA,NA
33,Sweden_c,2004,8,9.011779488,14.97190347,47.91815779,30.76270962,85.35321632,69.39778452,12.47835351,NA,NA,NA
33,Sweden_c,2004,9,9.305835897,15.5896484,45.44364188,29.74682744,85.89209673,68.86556167,13.34448861,NA,NA,NA
33,Sweden_c,2004,10,9.988820513,15.43640821,47.77618565,30.29710321,85.83672989,70.32452155,13.30946439,NA,NA,NA
33,Sweden_c,2004,11,9.477030769,16.92887355,44.02268341,30.38740573,84.76593835,65.36797898,13.76154276,NA,NA,NA
33,Sweden_c,2004,12,7.824333333,8.479615052,59.41171654,33.33813745,83.34799464,72.472558,9.253472158,NA,NA,NA
33,Sweden_c,2004,13,5.236846154,9.403113832,51.87621667,30.49672677,84.75431798,70.60892469,9.034463968,NA,NA,NA
33,Sweden_c,2004,14,10.16024615,19.04176992,36.31025414,26.13302263,87.57973486,65.86163768,15.11267033,NA,NA,NA
33,Sweden_c,2004,15,5.769866667,22.36124211,35.30483856,26.30297652,88.30634815,67.06935626,17.39513342,NA,NA,NA
33,Sweden_c,2004,16,8.376712821,13.18583658,51.23675743,31.14318858,85.39921451,71.65225705,12.39349946,NA,NA,NA
33,Sweden_c,2004,17,7.365907693,14.73319114,45.69003033,29.49907649,86.51004034,70.46072906,12.64294993,NA,NA,NA
33,Sweden_c,2004,18,9.078153846,16.99086379,44.06526491,29.38034825,85.55232039,67.24261904,13.23972871,NA,NA,NA
33,Sweden_c,2004,19,8.45994359,15.06457799,48.93766044,31.64697726,84.39543848,68.08667372,12.3079614,NA,NA,NA
33,Sweden_c,2004,20,9.235528205,14.34268297,50.34858733,31.44476815,84.65143283,69.59059767,11.44058835,NA,NA,NA
33,Sweden_c,2004,21,9.028548718,13.47759996,54.23749933,32.77973028,82.47899845,67.92554891,9.526210942,NA,NA,NA
33,Sweden_c,2004,22,10.41891282,15.56083604,52.20416809,32.74665129,82.88636865,67.21346363,11.74904847,NA,NA,NA
33,Sweden_c,2004,23,9.513302564,13.97093285,52.06048224,31.98556178,84.15579477,69.67941242,11.66927209,NA,NA,NA
33,Sweden_c,2004,24,9.514153846,16.14695318,45.69645767,29.84815609,85.49707405,68.22097507,13.59546795,NA,NA,NA
33,Sweden_c,2004,25,8.503861538,13.39349126,49.55146881,30.8488378,85.21527814,70.18184232,11.47693546,NA,NA,NA
33,Sweden_c,2004,26,8.826748718,15.52208231,42.63908266,28.8258931,86.88155245,69.56293117,13.58772267,NA,NA,NA
33,Sweden_c,2004,27,7.907984616,7.79586603,59.74167468,32.86303691,82.89141619,71.86892308,8.434114067,NA,NA,NA
33,Sweden_c,2004,28,5.900738462,8.958550104,52.02039284,29.94723609,85.29231213,71.73192923,8.000965947,NA,NA,NA
33,Sweden_c,2004,29,9.113748718,18.6633265,35.98326612,25.56137336,88.52559634,68.21082263,16.04135084,NA,NA,NA
