"","SITE","Country","Location","Lat_deg","Lat_min","Lat_ns","Long_deg","Long_min","Long_ew","Year","Yearn","Nh","Plot","G1","G2","L1","L2","E","Dens","G1_yn","G2_yn","L1_yn","L2_yn","Weed_yn","Annual_yield","Mixture_type","Sowing_method","Sep_method","Carbonates","Ec","Silt","Silt_fine","Clay","Sand","Om","Soil_type","Humidity","CA","K","N-NO3","Mg","Na","P","PH","Precip_s","Air_mean_a","Air_min_a","Air_max_a","Cp_la","Ndf_ca","Adf_ca","Ivtd_ca","Ivcwd_ca","Cp_ca","Ndf_ka","Adf_ka","Cp_ka"
"362",9,"France","Auzeville Tolosane",43,5,"N",1,43,"E",2006,3,3,26,0.1,0.1,0.4,0.4,0.88,"Low",6.857625,0,0,1.483125,2.05715,10.3979,"MM","Hand Sown","Fixed Quadrat B",3,0.26,12.7,25.6,28.5,33.2,3.86,"Clay loam",2.21,5224,229,15,163,50,48,7.7,475.5,14.26136986,-4.6,36.64,17.7501653,NA,NA,NA,NA,NA,NA,NA,NA
"363",9,"France","Auzeville Tolosane",43,5,"N",1,43,"E",2006,3,3,27,1,0,0,0,0,"Low",7.394285714,0,0,0,2.354857143,9.749142857,"MM","Hand Sown","Fixed Quadrat B",3,0.26,12.7,25.6,28.5,33.2,3.86,"Clay loam",2.21,5224,229,15,163,50,48,7.7,475.5,14.26136986,-4.6,36.64,17.2885652,NA,NA,NA,NA,NA,NA,NA,NA
"364",9,"France","Auzeville Tolosane",43,5,"N",1,43,"E",2006,3,3,28,0,1,0,0,0,"Low",0,0.36318,0,0,4.467762223,4.830942223,"MM","Hand Sown","Fixed Quadrat B",3,0.26,12.7,25.6,28.5,33.2,3.86,"Clay loam",2.21,5224,229,15,163,50,48,7.7,475.5,14.26136986,-4.6,36.64,22.38240987,NA,NA,NA,NA,NA,NA,NA,NA
"365",9,"France","Auzeville Tolosane",43,5,"N",1,43,"E",2006,3,3,29,0,0,1,0,0,"Low",0,0,9.430277778,0,5.516222222,14.9465,"MM","Hand Sown","Fixed Quadrat B",3,0.26,12.7,25.6,28.5,33.2,3.86,"Clay loam",2.21,5224,229,15,163,50,48,7.7,475.5,14.26136986,-4.6,36.64,17.22954858,NA,NA,NA,NA,NA,NA,NA,NA
"366",9,"France","Auzeville Tolosane",43,5,"N",1,43,"E",2006,3,3,30,0,0,0,1,0,"Low",0,0,0,10.33083333,1.680633333,12.01146667,"MM","Hand Sown","Fixed Quadrat B",3,0.26,12.7,25.6,28.5,33.2,3.86,"Clay loam",2.21,5224,229,15,163,50,48,7.7,475.5,14.26136986,-4.6,36.64,19.43207255,NA,NA,NA,NA,NA,NA,NA,NA
"367",9,"France","Auzeville Tolosane",43,5,"N",1,43,"E",2006,3,3,31,0.7,0.1,0.1,0.1,0.64,"High",3.6271875,0,0,0,4.6723125,8.2995,"MM","Hand Sown","Fixed Quadrat B",3,0.26,12.7,25.6,28.5,33.2,3.86,"Clay loam",2.21,5224,229,15,163,50,48,7.7,475.5,14.26136986,-4.6,36.64,22.0458659,NA,NA,NA,NA,NA,NA,NA,NA
"368",9,"France","Auzeville Tolosane",43,5,"N",1,43,"E",2006,3,3,32,0.1,0.7,0.1,0.1,0.64,"High",4.367271428,0.8207625,0,5.861428572,0.4875,11.5369625,"MM","Hand Sown","Fixed Quadrat B",3,0.26,12.7,25.6,28.5,33.2,3.86,"Clay loam",2.21,5224,229,15,163,50,48,7.7,475.5,14.26136986,-4.6,36.64,20.00350639,NA,NA,NA,NA,NA,NA,NA,NA
"369",9,"France","Auzeville Tolosane",43,5,"N",1,43,"E",2006,3,3,33,0.1,0.1,0.7,0.1,0.64,"High",0,0,8.478041667,8.886375,2.465316667,19.82973333,"MM","Hand Sown","Fixed Quadrat B",3,0.26,12.7,25.6,28.5,33.2,3.86,"Clay loam",2.21,5224,229,15,163,50,48,7.7,475.5,14.26136986,-4.6,36.64,19.17406521,NA,NA,NA,NA,NA,NA,NA,NA
"370",9,"France","Auzeville Tolosane",43,5,"N",1,43,"E",2006,3,3,34,0.1,0.1,0.1,0.7,0.64,"High",3.489228572,0.6891375,0,8.626571428,0.6825,13.4874375,"MM","Hand Sown","Fixed Quadrat B",3,0.26,12.7,25.6,28.5,33.2,3.86,"Clay loam",2.21,5224,229,15,163,50,48,7.7,475.5,14.26136986,-4.6,36.64,20.34848679,NA,NA,NA,NA,NA,NA,NA,NA
"371",9,"France","Auzeville Tolosane",43,5,"N",1,43,"E",2006,3,3,35,0.25,0.25,0.25,0.25,1,"High",4.403933333,0,4.433933333,4.845,0,13.68286667,"MM","Hand Sown","Fixed Quadrat B",3,0.26,12.7,25.6,28.5,33.2,3.86,"Clay loam",2.21,5224,229,15,163,50,48,7.7,475.5,14.26136986,-4.6,36.64,19.55468152,NA,NA,NA,NA,NA,NA,NA,NA
"372",9,"France","Auzeville Tolosane",43,5,"N",1,43,"E",2006,3,3,36,1,0,0,0,0,"High",3.659333334,0,0,0,2.145288889,5.804622222,"MM","Hand Sown","Fixed Quadrat B",3,0.26,12.7,25.6,28.5,33.2,3.86,"Clay loam",2.21,5224,229,15,163,50,48,7.7,475.5,14.26136986,-4.6,36.64,24.09519377,NA,NA,NA,NA,NA,NA,NA,NA
"373",9,"France","Auzeville Tolosane",43,5,"N",1,43,"E",2006,3,3,37,0,1,0,0,0,"High",0,0.483599999,0,0,6.831786814,7.315386813,"MM","Hand Sown","Fixed Quadrat B",3,0.26,12.7,25.6,28.5,33.2,3.86,"Clay loam",2.21,5224,229,15,163,50,48,7.7,475.5,14.26136986,-4.6,36.64,23.11705985,NA,NA,NA,NA,NA,NA,NA,NA
"374",9,"France","Auzeville Tolosane",43,5,"N",1,43,"E",2006,3,3,38,0,0,1,0,0,"High",0,0,0,0,10.525,10.525,"MM","Hand Sown","Fixed Quadrat B",3,0.26,12.7,25.6,28.5,33.2,3.86,"Clay loam",2.21,5224,229,15,163,50,48,7.7,475.5,14.26136986,-4.6,36.64,18.87935103,NA,NA,NA,NA,NA,NA,NA,NA
"375",9,"France","Auzeville Tolosane",43,5,"N",1,43,"E",2006,3,3,39,0,0,0,1,0,"High",0,0,0,2.531909091,9.368145455,11.90005455,"MM","Hand Sown","Fixed Quadrat B",3,0.26,12.7,25.6,28.5,33.2,3.86,"Clay loam",2.21,5224,229,15,163,50,48,7.7,475.5,14.26136986,-4.6,36.64,21.32259268,NA,NA,NA,NA,NA,NA,NA,NA
"376",9,"France","Auzeville Tolosane",43,5,"N",1,43,"E",2006,3,3,40,0.7,0.1,0.1,0.1,0.64,"Low",3.178363637,0,1.78309091,0,2.538181819,7.499636364,"MM","Hand Sown","Fixed Quadrat B",3,0.26,12.7,25.6,28.5,33.2,3.86,"Clay loam",2.21,5224,229,15,163,50,48,7.7,475.5,14.26136986,-4.6,36.64,20.6417027,NA,NA,NA,NA,NA,NA,NA,NA
"377",9,"France","Auzeville Tolosane",43,5,"N",1,43,"E",2006,3,3,41,0.1,0.7,0.1,0.1,0.64,"Low",8.300444444,0.72785,0,0,3.984633333,13.01292778,"MM","Hand Sown","Fixed Quadrat B",3,0.26,12.7,25.6,28.5,33.2,3.86,"Clay loam",2.21,5224,229,15,163,50,48,7.7,475.5,14.26136986,-4.6,36.64,18.05503329,NA,NA,NA,NA,NA,NA,NA,NA
"378",9,"France","Auzeville Tolosane",43,5,"N",1,43,"E",2006,3,3,42,0.1,0.1,0.7,0.1,0.64,"Low",0,0,8.224375,0,3.612625,11.837,"MM","Hand Sown","Fixed Quadrat B",3,0.26,12.7,25.6,28.5,33.2,3.86,"Clay loam",2.21,5224,229,15,163,50,48,7.7,475.5,14.26136986,-4.6,36.64,21.245871,NA,NA,NA,NA,NA,NA,NA,NA
"379",9,"France","Auzeville Tolosane",43,5,"N",1,43,"E",2006,3,3,43,0.1,0.1,0.1,0.7,0.64,"Low",3.9026,0.8804,0,4.343,5.828266666,14.95426667,"MM","Hand Sown","Fixed Quadrat B",3,0.26,12.7,25.6,28.5,33.2,3.86,"Clay loam",2.21,5224,229,15,163,50,48,7.7,475.5,14.26136986,-4.6,36.64,17.48923036,NA,NA,NA,NA,NA,NA,NA,NA
"380",9,"France","Auzeville Tolosane",43,5,"N",1,43,"E",2006,3,3,44,0.25,0.25,0.25,0.25,1,"Low",6.427741072,0.79725,0,7.1048125,1.742705357,16.07250893,"MM","Hand Sown","Fixed Quadrat B",3,0.26,12.7,25.6,28.5,33.2,3.86,"Clay loam",2.21,5224,229,15,163,50,48,7.7,475.5,14.26136986,-4.6,36.64,16.72354952,NA,NA,NA,NA,NA,NA,NA,NA
"381",9,"France","Auzeville Tolosane",43,5,"N",1,43,"E",2006,3,3,45,1,0,0,0,0,"Low",5.630875,0,0,0,2.610825,8.2417,"MM","Hand Sown","Fixed Quadrat B",3,0.26,12.7,25.6,28.5,33.2,3.86,"Clay loam",2.21,5224,229,15,163,50,48,7.7,475.5,14.26136986,-4.6,36.64,20.60503654,NA,NA,NA,NA,NA,NA,NA,NA
"382",9,"France","Auzeville Tolosane",43,5,"N",1,43,"E",2006,3,3,46,0,1,0,0,0,"Low",0,0.6303,0,0,5.19575,5.82605,"MM","Hand Sown","Fixed Quadrat B",3,0.26,12.7,25.6,28.5,33.2,3.86,"Clay loam",2.21,5224,229,15,163,50,48,7.7,475.5,14.26136986,-4.6,36.64,24.02087392,NA,NA,NA,NA,NA,NA,NA,NA
"383",9,"France","Auzeville Tolosane",43,5,"N",1,43,"E",2006,3,3,47,0,0,1,0,0,"Low",0,0,12.32733333,0,2.176733333,14.50406667,"MM","Hand Sown","Fixed Quadrat B",3,0.26,12.7,25.6,28.5,33.2,3.86,"Clay loam",2.21,5224,229,15,163,50,48,7.7,475.5,14.26136986,-4.6,36.64,19.92896145,NA,NA,NA,NA,NA,NA,NA,NA
"384",9,"France","Auzeville Tolosane",43,5,"N",1,43,"E",2006,3,3,48,0,0,0,1,0,"Low",0,0,0,11.13091667,2.090416667,13.22133333,"MM","Hand Sown","Fixed Quadrat B",3,0.26,12.7,25.6,28.5,33.2,3.86,"Clay loam",2.21,5224,229,15,163,50,48,7.7,475.5,14.26136986,-4.6,36.64,20.83337614,NA,NA,NA,NA,NA,NA,NA,NA
"385",10,"Germany_a","Renningen",48,46,"N",9,11,"E",2004,1,4,1,0.7,0.1,0.1,0.1,0.64,"High",12.2540523,0.614600413,2.803578679,0.193171951,0.286596657,16.152,"ME","Hand Sown","Fixed Quadrat B",2,0.44,33.4,37.3,22.4,6.9,3.69,"SILT LOAM",1.81,3106,146,31,634,50,64,7.6,672.9,9.053551913,-11.4,29.46,NA,NA,NA,NA,NA,NA,NA,NA,NA
"386",10,"Germany_a","Renningen",48,46,"N",9,11,"E",2004,1,4,2,0.1,0.7,0.1,0.1,0.64,"High",7.080239263,7.150311905,0.956397941,0.063659307,0.142391584,15.393,"ME","Hand Sown","Fixed Quadrat B",2,0.44,33.4,37.3,22.4,6.9,3.69,"SILT LOAM",1.81,3106,146,31,634,50,64,7.6,672.9,9.053551913,-11.4,29.46,NA,NA,NA,NA,NA,NA,NA,NA,NA
"387",10,"Germany_a","Renningen",48,46,"N",9,11,"E",2004,1,4,3,0.1,0.1,0.7,0.1,0.64,"High",4.264687792,2.453480566,11.94825315,0.158415013,0.219163478,19.044,"ME","Hand Sown","Fixed Quadrat B",2,0.44,33.4,37.3,22.4,6.9,3.69,"SILT LOAM",1.81,3106,146,31,634,50,64,7.6,672.9,9.053551913,-11.4,29.46,NA,NA,NA,NA,NA,NA,NA,NA,NA
"388",10,"Germany_a","Renningen",48,46,"N",9,11,"E",2004,1,4,4,0.1,0.1,0.1,0.7,0.64,"High",5.104511343,3.986025594,2.187101884,2.86497161,2.19638957,16.339,"ME","Hand Sown","Fixed Quadrat B",2,0.44,33.4,37.3,22.4,6.9,3.69,"SILT LOAM",1.81,3106,146,31,634,50,64,7.6,672.9,9.053551913,-11.4,29.46,NA,NA,NA,NA,NA,NA,NA,NA,NA
"389",10,"Germany_a","Renningen",48,46,"N",9,11,"E",2004,1,4,5,0.25,0.25,0.25,0.25,1,"High",6.435026879,3.161057755,6.304011553,0.712195306,0.187708508,16.8,"ME","Hand Sown","Fixed Quadrat B",2,0.44,33.4,37.3,22.4,6.9,3.69,"SILT LOAM",1.81,3106,146,31,634,50,64,7.6,672.9,9.053551913,-11.4,29.46,NA,NA,NA,NA,NA,NA,NA,NA,NA
"390",10,"Germany_a","Renningen",48,46,"N",9,11,"E",2004,1,4,6,0.4,0.4,0.1,0.1,0.88,"High",11.11194321,2.131973795,5.187631539,0.848243084,0.170208377,19.45,"ME","Hand Sown","Fixed Quadrat B",2,0.44,33.4,37.3,22.4,6.9,3.69,"SILT LOAM",1.81,3106,146,31,634,50,64,7.6,672.9,9.053551913,-11.4,29.46,NA,NA,NA,NA,NA,NA,NA,NA,NA
"391",10,"Germany_a","Renningen",48,46,"N",9,11,"E",2004,1,4,7,0.4,0.1,0.4,0.1,0.88,"High",8.327418344,2.529785544,6.885599579,0.053812762,0.541383772,18.338,"ME","Hand Sown","Fixed Quadrat B",2,0.44,33.4,37.3,22.4,6.9,3.69,"SILT LOAM",1.81,3106,146,31,634,50,64,7.6,672.9,9.053551913,-11.4,29.46,NA,NA,NA,NA,NA,NA,NA,NA,NA
"392",10,"Germany_a","Renningen",48,46,"N",9,11,"E",2004,1,4,8,0.4,0.1,0.1,0.4,0.88,"High",13.637989,1.427558762,0.868207832,0.724638805,0.215605599,16.874,"ME","Hand Sown","Fixed Quadrat B",2,0.44,33.4,37.3,22.4,6.9,3.69,"SILT LOAM",1.81,3106,146,31,634,50,64,7.6,672.9,9.053551913,-11.4,29.46,NA,NA,NA,NA,NA,NA,NA,NA,NA
"393",10,"Germany_a","Renningen",48,46,"N",9,11,"E",2004,1,4,9,0.1,0.4,0.4,0.1,0.88,"High",8.102802156,6.065959554,6.569383131,0.057266777,0.364588383,21.16,"ME","Hand Sown","Fixed Quadrat B",2,0.44,33.4,37.3,22.4,6.9,3.69,"SILT LOAM",1.81,3106,146,31,634,50,64,7.6,672.9,9.053551913,-11.4,29.46,NA,NA,NA,NA,NA,NA,NA,NA,NA
"394",10,"Germany_a","Renningen",48,46,"N",9,11,"E",2004,1,4,10,0.1,0.4,0.1,0.4,0.88,"High",9.104849991,6.050229158,1.099912119,1.261820192,0.156188541,17.673,"ME","Hand Sown","Fixed Quadrat B",2,0.44,33.4,37.3,22.4,6.9,3.69,"SILT LOAM",1.81,3106,146,31,634,50,64,7.6,672.9,9.053551913,-11.4,29.46,NA,NA,NA,NA,NA,NA,NA,NA,NA
"395",10,"Germany_a","Renningen",48,46,"N",9,11,"E",2004,1,4,11,0.1,0.1,0.4,0.4,0.88,"High",5.909001741,3.790444986,10.65685416,0.919112121,0.24858699,21.524,"ME","Hand Sown","Fixed Quadrat B",2,0.44,33.4,37.3,22.4,6.9,3.69,"SILT LOAM",1.81,3106,146,31,634,50,64,7.6,672.9,9.053551913,-11.4,29.46,NA,NA,NA,NA,NA,NA,NA,NA,NA
"396",10,"Germany_a","Renningen",48,46,"N",9,11,"E",2004,1,4,12,1,0,0,0,0,"High",12.66808207,0,0,0,0.225917933,12.894,"ME","Hand Sown","Fixed Quadrat B",2,0.44,33.4,37.3,22.4,6.9,3.69,"SILT LOAM",1.81,3106,146,31,634,50,64,7.6,672.9,9.053551913,-11.4,29.46,NA,NA,NA,NA,NA,NA,NA,NA,NA
"397",10,"Germany_a","Renningen",48,46,"N",9,11,"E",2004,1,4,13,0,1,0,0,0,"High",0,11.86262099,0,0,2.304379007,14.167,"ME","Hand Sown","Fixed Quadrat B",2,0.44,33.4,37.3,22.4,6.9,3.69,"SILT LOAM",1.81,3106,146,31,634,50,64,7.6,672.9,9.053551913,-11.4,29.46,NA,NA,NA,NA,NA,NA,NA,NA,NA
"398",10,"Germany_a","Renningen",48,46,"N",9,11,"E",2004,1,4,14,0,0,1,0,0,"High",0,0,16.83294782,0,0.794052185,17.627,"ME","Hand Sown","Fixed Quadrat B",2,0.44,33.4,37.3,22.4,6.9,3.69,"SILT LOAM",1.81,3106,146,31,634,50,64,7.6,672.9,9.053551913,-11.4,29.46,NA,NA,NA,NA,NA,NA,NA,NA,NA
"399",10,"Germany_a","Renningen",48,46,"N",9,11,"E",2004,1,4,15,0,0,0,1,0,"High",0,0,0,5.120042475,3.398957525,8.519,"ME","Hand Sown","Fixed Quadrat B",2,0.44,33.4,37.3,22.4,6.9,3.69,"SILT LOAM",1.81,3106,146,31,634,50,64,7.6,672.9,9.053551913,-11.4,29.46,NA,NA,NA,NA,NA,NA,NA,NA,NA
"400",10,"Germany_a","Renningen",48,46,"N",9,11,"E",2004,1,4,16,0.7,0.1,0.1,0.1,0.64,"Low",12.72819545,1.062873851,3.27952563,0.924001868,0.898403203,18.893,"ME","Hand Sown","Fixed Quadrat B",2,0.44,33.4,37.3,22.4,6.9,3.69,"SILT LOAM",1.81,3106,146,31,634,50,64,7.6,672.9,9.053551913,-11.4,29.46,NA,NA,NA,NA,NA,NA,NA,NA,NA
"401",10,"Germany_a","Renningen",48,46,"N",9,11,"E",2004,1,4,17,0.1,0.7,0.1,0.1,0.64,"Low",7.178142435,7.067668163,3.755127845,0.210508053,0.326553503,18.538,"ME","Hand Sown","Fixed Quadrat B",2,0.44,33.4,37.3,22.4,6.9,3.69,"SILT LOAM",1.81,3106,146,31,634,50,64,7.6,672.9,9.053551913,-11.4,29.46,NA,NA,NA,NA,NA,NA,NA,NA,NA
"402",10,"Germany_a","Renningen",48,46,"N",9,11,"E",2004,1,4,18,0.1,0.1,0.7,0.1,0.64,"Low",5.901864001,2.718087777,5.533311045,0.076567369,2.03016981,16.26,"ME","Hand Sown","Fixed Quadrat B",2,0.44,33.4,37.3,22.4,6.9,3.69,"SILT LOAM",1.81,3106,146,31,634,50,64,7.6,672.9,9.053551913,-11.4,29.46,NA,NA,NA,NA,NA,NA,NA,NA,NA
"403",10,"Germany_a","Renningen",48,46,"N",9,11,"E",2004,1,4,19,0.1,0.1,0.1,0.7,0.64,"Low",6.40295162,4.032297617,1.11894445,2.23850443,0.817301884,14.61,"ME","Hand Sown","Fixed Quadrat B",2,0.44,33.4,37.3,22.4,6.9,3.69,"SILT LOAM",1.81,3106,146,31,634,50,64,7.6,672.9,9.053551913,-11.4,29.46,NA,NA,NA,NA,NA,NA,NA,NA,NA
"404",10,"Germany_a","Renningen",48,46,"N",9,11,"E",2004,1,4,20,0.25,0.25,0.25,0.25,1,"Low",8.333082393,1.980220368,6.28447216,0.761581757,0.282643321,17.642,"ME","Hand Sown","Fixed Quadrat B",2,0.44,33.4,37.3,22.4,6.9,3.69,"SILT LOAM",1.81,3106,146,31,634,50,64,7.6,672.9,9.053551913,-11.4,29.46,NA,NA,NA,NA,NA,NA,NA,NA,NA
"405",10,"Germany_a","Renningen",48,46,"N",9,11,"E",2004,1,4,21,0.4,0.4,0.1,0.1,0.88,"Low",9.152643089,1.830420193,2.712632851,0.470381762,1.160922105,15.327,"ME","Hand Sown","Fixed Quadrat B",2,0.44,33.4,37.3,22.4,6.9,3.69,"SILT LOAM",1.81,3106,146,31,634,50,64,7.6,672.9,9.053551913,-11.4,29.46,NA,NA,NA,NA,NA,NA,NA,NA,NA
"406",10,"Germany_a","Renningen",48,46,"N",9,11,"E",2004,1,4,22,0.4,0.1,0.4,0.1,0.88,"Low",12.06113113,0.547374601,2.33055294,0.059036961,0.617904369,15.616,"ME","Hand Sown","Fixed Quadrat B",2,0.44,33.4,37.3,22.4,6.9,3.69,"SILT LOAM",1.81,3106,146,31,634,50,64,7.6,672.9,9.053551913,-11.4,29.46,NA,NA,NA,NA,NA,NA,NA,NA,NA
"407",10,"Germany_a","Renningen",48,46,"N",9,11,"E",2004,1,4,23,0.4,0.1,0.1,0.4,0.88,"Low",14.12765715,1.601769858,0.607021812,0.299158626,0.696392556,17.332,"ME","Hand Sown","Fixed Quadrat B",2,0.44,33.4,37.3,22.4,6.9,3.69,"SILT LOAM",1.81,3106,146,31,634,50,64,7.6,672.9,9.053551913,-11.4,29.46,NA,NA,NA,NA,NA,NA,NA,NA,NA
"408",10,"Germany_a","Renningen",48,46,"N",9,11,"E",2004,1,4,24,0.1,0.4,0.4,0.1,0.88,"Low",4.806356974,5.170738477,6.61282917,0.119745484,0.625329895,17.335,"ME","Hand Sown","Fixed Quadrat B",2,0.44,33.4,37.3,22.4,6.9,3.69,"SILT LOAM",1.81,3106,146,31,634,50,64,7.6,672.9,9.053551913,-11.4,29.46,NA,NA,NA,NA,NA,NA,NA,NA,NA
"409",10,"Germany_a","Renningen",48,46,"N",9,11,"E",2004,1,4,25,0.1,0.4,0.1,0.4,0.88,"Low",5.016909632,6.723533673,4.161356216,1.910471292,0.403729189,18.216,"ME","Hand Sown","Fixed Quadrat B",2,0.44,33.4,37.3,22.4,6.9,3.69,"SILT LOAM",1.81,3106,146,31,634,50,64,7.6,672.9,9.053551913,-11.4,29.46,NA,NA,NA,NA,NA,NA,NA,NA,NA
"410",10,"Germany_a","Renningen",48,46,"N",9,11,"E",2004,1,4,26,0.1,0.1,0.4,0.4,0.88,"Low",9.74692488,4.290292098,3.265687695,0.316857806,0.637237518,18.257,"ME","Hand Sown","Fixed Quadrat B",2,0.44,33.4,37.3,22.4,6.9,3.69,"SILT LOAM",1.81,3106,146,31,634,50,64,7.6,672.9,9.053551913,-11.4,29.46,NA,NA,NA,NA,NA,NA,NA,NA,NA
"411",10,"Germany_a","Renningen",48,46,"N",9,11,"E",2004,1,4,27,1,0,0,0,0,"Low",12.58266382,0,0,0,1.123336179,13.706,"ME","Hand Sown","Fixed Quadrat B",2,0.44,33.4,37.3,22.4,6.9,3.69,"SILT LOAM",1.81,3106,146,31,634,50,64,7.6,672.9,9.053551913,-11.4,29.46,NA,NA,NA,NA,NA,NA,NA,NA,NA
"412",10,"Germany_a","Renningen",48,46,"N",9,11,"E",2004,1,4,28,0,1,0,0,0,"Low",0,11.72457219,0,0,1.66942781,13.394,"ME","Hand Sown","Fixed Quadrat B",2,0.44,33.4,37.3,22.4,6.9,3.69,"SILT LOAM",1.81,3106,146,31,634,50,64,7.6,672.9,9.053551913,-11.4,29.46,NA,NA,NA,NA,NA,NA,NA,NA,NA
"413",10,"Germany_a","Renningen",48,46,"N",9,11,"E",2004,1,4,29,0,0,1,0,0,"Low",0,0,17.05545421,0,1.432545787,18.488,"ME","Hand Sown","Fixed Quadrat B",2,0.44,33.4,37.3,22.4,6.9,3.69,"SILT LOAM",1.81,3106,146,31,634,50,64,7.6,672.9,9.053551913,-11.4,29.46,NA,NA,NA,NA,NA,NA,NA,NA,NA
"414",10,"Germany_a","Renningen",48,46,"N",9,11,"E",2004,1,4,30,0,0,0,1,0,"Low",0,0,0,8.449539587,1.390460413,9.84,"ME","Hand Sown","Fixed Quadrat B",2,0.44,33.4,37.3,22.4,6.9,3.69,"SILT LOAM",1.81,3106,146,31,634,50,64,7.6,672.9,9.053551913,-11.4,29.46,NA,NA,NA,NA,NA,NA,NA,NA,NA
"415",10,"Germany_a","Renningen",48,46,"N",9,11,"E",2005,2,5,1,0.7,0.1,0.1,0.1,0.64,"High",10.56349294,1.63657066,0.375324115,0.141582451,0.340542522,13.05751269,"ME","Hand Sown","Fixed Quadrat B",2,0.44,33.4,37.3,22.4,6.9,3.69,"SILT LOAM",1.81,3106,146,31,634,50,64,7.6,604.4,8.889863014,-15.31,30.36,NA,NA,NA,NA,NA,NA,NA,NA,NA
"416",10,"Germany_a","Renningen",48,46,"N",9,11,"E",2005,2,5,2,0.1,0.7,0.1,0.1,0.64,"High",4.13666994,6.841579703,0.061128328,0.065346968,1.564685326,12.66941027,"ME","Hand Sown","Fixed Quadrat B",2,0.44,33.4,37.3,22.4,6.9,3.69,"SILT LOAM",1.81,3106,146,31,634,50,64,7.6,604.4,8.889863014,-15.31,30.36,NA,NA,NA,NA,NA,NA,NA,NA,NA
"417",10,"Germany_a","Renningen",48,46,"N",9,11,"E",2005,2,5,3,0.1,0.1,0.7,0.1,0.64,"High",6.525958264,4.833695665,3.838698765,0.010331999,0.112758577,15.32144327,"ME","Hand Sown","Fixed Quadrat B",2,0.44,33.4,37.3,22.4,6.9,3.69,"SILT LOAM",1.81,3106,146,31,634,50,64,7.6,604.4,8.889863014,-15.31,30.36,NA,NA,NA,NA,NA,NA,NA,NA,NA
"418",10,"Germany_a","Renningen",48,46,"N",9,11,"E",2005,2,5,4,0.1,0.1,0.1,0.7,0.64,"High",5.877355978,6.529047828,0.288998586,0.0880218,0.682250614,13.4656748,"ME","Hand Sown","Fixed Quadrat B",2,0.44,33.4,37.3,22.4,6.9,3.69,"SILT LOAM",1.81,3106,146,31,634,50,64,7.6,604.4,8.889863014,-15.31,30.36,NA,NA,NA,NA,NA,NA,NA,NA,NA
"419",10,"Germany_a","Renningen",48,46,"N",9,11,"E",2005,2,5,5,0.25,0.25,0.25,0.25,1,"High",6.412748868,4.769740331,1.491751873,0.083061031,1.229325933,13.98662804,"ME","Hand Sown","Fixed Quadrat B",2,0.44,33.4,37.3,22.4,6.9,3.69,"SILT LOAM",1.81,3106,146,31,634,50,64,7.6,604.4,8.889863014,-15.31,30.36,NA,NA,NA,NA,NA,NA,NA,NA,NA
"420",10,"Germany_a","Renningen",48,46,"N",9,11,"E",2005,2,5,6,0.4,0.4,0.1,0.1,0.88,"High",9.214750592,2.666983321,1.609652785,0.222416875,0.064070043,13.77787362,"ME","Hand Sown","Fixed Quadrat B",2,0.44,33.4,37.3,22.4,6.9,3.69,"SILT LOAM",1.81,3106,146,31,634,50,64,7.6,604.4,8.889863014,-15.31,30.36,NA,NA,NA,NA,NA,NA,NA,NA,NA
"421",10,"Germany_a","Renningen",48,46,"N",9,11,"E",2005,2,5,7,0.4,0.1,0.4,0.1,0.88,"High",7.73222716,4.545409482,1.619157251,0.607053614,0.242006051,14.74585356,"ME","Hand Sown","Fixed Quadrat B",2,0.44,33.4,37.3,22.4,6.9,3.69,"SILT LOAM",1.81,3106,146,31,634,50,64,7.6,604.4,8.889863014,-15.31,30.36,NA,NA,NA,NA,NA,NA,NA,NA,NA
"422",10,"Germany_a","Renningen",48,46,"N",9,11,"E",2005,2,5,8,0.4,0.1,0.1,0.4,0.88,"High",11.04288069,2.644740185,0.776424528,0.026973396,0.569503976,15.06052278,"ME","Hand Sown","Fixed Quadrat B",2,0.44,33.4,37.3,22.4,6.9,3.69,"SILT LOAM",1.81,3106,146,31,634,50,64,7.6,604.4,8.889863014,-15.31,30.36,NA,NA,NA,NA,NA,NA,NA,NA,NA
"423",10,"Germany_a","Renningen",48,46,"N",9,11,"E",2005,2,5,9,0.1,0.4,0.4,0.1,0.88,"High",5.236305836,8.278154555,0.416499773,1.260355944,0.415837626,15.60715373,"ME","Hand Sown","Fixed Quadrat B",2,0.44,33.4,37.3,22.4,6.9,3.69,"SILT LOAM",1.81,3106,146,31,634,50,64,7.6,604.4,8.889863014,-15.31,30.36,NA,NA,NA,NA,NA,NA,NA,NA,NA
"424",10,"Germany_a","Renningen",48,46,"N",9,11,"E",2005,2,5,10,0.1,0.4,0.1,0.4,0.88,"High",2.97682364,11.18120179,0.10040799,0.02648387,0.638218104,14.92313539,"ME","Hand Sown","Fixed Quadrat B",2,0.44,33.4,37.3,22.4,6.9,3.69,"SILT LOAM",1.81,3106,146,31,634,50,64,7.6,604.4,8.889863014,-15.31,30.36,NA,NA,NA,NA,NA,NA,NA,NA,NA
