"","site","country","year","yearn","nh","plot","rep","g1","g2","l1","l2","e","dens","an_g1","an_g2","an_l1","an_l2","an_weed","an_yield"
"696",14,"Iceland_b",2004,1,2,18,1,0.1,0.1,0.7,0.1,0.64,"Low",1.024,0.196,0.008,0.248,0.116,1.592
"697",14,"Iceland_b",2004,1,2,19,1,0.1,0.1,0.1,0.7,0.64,"Low",1.003763547,0.459251232,0,0.877576355,0.255408867,2.596
"698",14,"Iceland_b",2004,1,2,20,1,0.25,0.25,0.25,0.25,1,"Low",1.092,0.512,0,0.348,0.052,2.004
"699",14,"Iceland_b",2004,1,2,21,1,0.4,0.4,0.1,0.1,0.88,"Low",0.828,0.472,0,0.304,0.12,1.724
"700",14,"Iceland_b",2004,1,2,22,1,0.4,0.1,0.4,0.1,0.88,"Low",1.438346667,0.299493333,0.016,0.635386667,0.046773333,2.436
"701",14,"Iceland_b",2004,1,2,23,1,0.4,0.1,0.1,0.4,0.88,"Low",1.408,0.304,0,0.472,0.088,2.272
"702",14,"Iceland_b",2004,1,2,24,1,0.1,0.4,0.4,0.1,0.88,"Low",0.298985075,1.077791045,0,0.201671642,0.173552239,1.752
"703",14,"Iceland_b",2004,1,2,25,1,0.1,0.4,0.1,0.4,0.88,"Low",0.861077626,1.156584475,0,1.215762557,0.102575342,3.336
"704",14,"Iceland_b",2004,1,2,26,1,0.1,0.1,0.4,0.4,0.88,"Low",0.55192053,0.459390729,0,0.412715232,0.11197351,1.536
"705",14,"Iceland_b",2004,1,2,27,1,1,0,0,0,0,"Low",1.956,0,0,0,0.064,2.02
"706",14,"Iceland_b",2004,1,2,28,1,0,1,0,0,0,"Low",0,0.98,0,0,0.064,1.044
"707",14,"Iceland_b",2004,1,2,29,1,0,0,1,0,0,"Low",0,0,0,0,0.716,0.716
"708",14,"Iceland_b",2004,1,2,30,1,0,0,0,1,0,"Low",0,0,0,0.12,0.644,0.764
"709",14,"Iceland_b",2004,1,3,31,1,0.7,0.1,0.1,0.1,0.64,"High",NA,NA,NA,NA,NA,NA
"710",14,"Iceland_b",2004,1,3,32,1,0.1,0.7,0.1,0.1,0.64,"High",NA,NA,NA,NA,NA,NA
"711",14,"Iceland_b",2004,1,3,33,1,0.1,0.1,0.7,0.1,0.64,"High",NA,NA,NA,NA,NA,NA
"712",14,"Iceland_b",2004,1,3,34,1,0.1,0.1,0.1,0.7,0.64,"High",NA,NA,NA,NA,NA,NA
"713",14,"Iceland_b",2004,1,3,35,1,0.25,0.25,0.25,0.25,1,"High",NA,NA,NA,NA,NA,NA
"714",14,"Iceland_b",2004,1,3,38,1,0,0,1,0,0,"High",NA,NA,NA,NA,NA,NA
"715",14,"Iceland_b",2004,1,3,39,1,0,0,0,1,0,"High",NA,NA,NA,NA,NA,NA
"716",14,"Iceland_b",2004,1,3,40,1,0.7,0.1,0.1,0.1,0.64,"Low",NA,NA,NA,NA,NA,NA
"717",14,"Iceland_b",2004,1,3,41,1,0.1,0.7,0.1,0.1,0.64,"Low",NA,NA,NA,NA,NA,NA
"718",14,"Iceland_b",2004,1,3,42,1,0.1,0.1,0.7,0.1,0.64,"Low",NA,NA,NA,NA,NA,NA
"719",14,"Iceland_b",2004,1,3,43,1,0.1,0.1,0.1,0.7,0.64,"Low",NA,NA,NA,NA,NA,NA
"720",14,"Iceland_b",2004,1,3,44,1,0.25,0.25,0.25,0.25,1,"Low",NA,NA,NA,NA,NA,NA
"721",14,"Iceland_b",2004,1,3,47,1,0,0,1,0,0,"Low",NA,NA,NA,NA,NA,NA
"722",14,"Iceland_b",2004,1,3,48,1,0,0,0,1,0,"Low",NA,NA,NA,NA,NA,NA
"723",14,"Iceland_b",2005,2,2,1,1,0.7,0.1,0.1,0.1,0.64,"High",2.6552,0.428951351,0,0.58972973,0.146118919,3.82
"724",14,"Iceland_b",2005,2,2,2,1,0.1,0.7,0.1,0.1,0.64,"High",0.620153846,2.495384615,0,0.604461539,0,3.72
"725",14,"Iceland_b",2005,2,2,3,1,0.1,0.1,0.7,0.1,0.64,"High",1.15975,1.8845,0,0.76375,0.072,3.88
"726",14,"Iceland_b",2005,2,2,4,1,0.1,0.1,0.1,0.7,0.64,"High",1.252934579,1.178205608,0,0.394728972,0.306130841,3.132
"727",14,"Iceland_b",2005,2,2,5,1,0.25,0.25,0.25,0.25,1,"High",1.14302439,2.007665505,0,0.638787456,0.138522648,3.928
"728",14,"Iceland_b",2005,2,2,6,1,0.4,0.4,0.1,0.1,0.88,"High",1.379824176,1.371897436,0,1.040747253,0.047531136,3.84
"729",14,"Iceland_b",2005,2,2,7,1,0.4,0.1,0.4,0.1,0.88,"High",1.972820513,0.979589744,0,0.806102564,0.069487179,3.828
"730",14,"Iceland_b",2005,2,2,8,1,0.4,0.1,0.1,0.4,0.88,"High",2.281559322,1.23240678,0,0.587355932,0.022677966,4.124
"731",14,"Iceland_b",2005,2,2,9,1,0.1,0.4,0.4,0.1,0.88,"High",0.983597315,2.122469799,0.02,0.873932886,0.004,4.004
"732",14,"Iceland_b",2005,2,2,10,1,0.1,0.4,0.1,0.4,0.88,"High",1.04240884,1.796861879,0,0.289259669,0.095469613,3.224
"733",14,"Iceland_b",2005,2,2,11,1,0.1,0.1,0.4,0.4,0.88,"High",0.997142857,1.546857143,0,0.264571429,0.039428571,2.848
"734",14,"Iceland_b",2005,2,2,12,1,1,0,0,0,0,"High",3.044,0,0,0,0.048,3.092
"735",14,"Iceland_b",2005,2,2,13,1,0,1,0,0,0,"High",0,1.848,0,0,0.228,2.076
"736",14,"Iceland_b",2005,2,2,14,1,0,0,1,0,0,"High",0,0,0,0,2.068,2.068
"737",14,"Iceland_b",2005,2,2,15,1,0,0,0,1,0,"High",0,0,0,0.064,1.712,1.776
"738",14,"Iceland_b",2005,2,2,16,1,0.7,0.1,0.1,0.1,0.64,"Low",1.819583333,0.417861111,0,0.377638889,0.084916667,2.7
"739",14,"Iceland_b",2005,2,2,17,1,0.1,0.7,0.1,0.1,0.64,"Low",0.444415584,2.128675325,0,0.49369697,0.153212121,3.22
"740",14,"Iceland_b",2005,2,2,18,1,0.1,0.1,0.7,0.1,0.64,"Low",1.360224299,1.375570094,0,0.682560748,0.14964486,3.568
"741",14,"Iceland_b",2005,2,2,19,1,0.1,0.1,0.1,0.7,0.64,"Low",1.242626866,1.384477612,0,0.54,0.132895522,3.3
"742",14,"Iceland_b",2005,2,2,20,1,0.25,0.25,0.25,0.25,1,"Low",1.5,1.116,0,0.272,0.04,2.928
"743",14,"Iceland_b",2005,2,2,21,1,0.4,0.4,0.1,0.1,0.88,"Low",1.384,1.204,0,0.552,0.136,3.276
"744",14,"Iceland_b",2005,2,2,22,1,0.4,0.1,0.4,0.1,0.88,"Low",2.023866667,0.785066667,0.0928,0.953866667,0.0404,3.896
"745",14,"Iceland_b",2005,2,2,23,1,0.4,0.1,0.1,0.4,0.88,"Low",2.393423423,0.861477478,0,0.554414414,0.102684685,3.912
"746",14,"Iceland_b",2005,2,2,24,1,0.1,0.4,0.4,0.1,0.88,"Low",0.475753846,2.2156,0,0.636646154,0.008,3.336
"747",14,"Iceland_b",2005,2,2,25,1,0.1,0.4,0.1,0.4,0.88,"Low",0.852252632,2.467003509,0,0.373684211,0.007059649,3.7
"748",14,"Iceland_b",2005,2,2,26,1,0.1,0.1,0.4,0.4,0.88,"Low",0.940566038,1.281396226,0,0.521849057,0.120188679,2.864
"749",14,"Iceland_b",2005,2,2,27,1,1,0,0,0,0,"Low",3.268,0,0,0,0.164,3.432
"750",14,"Iceland_b",2005,2,2,28,1,0,1,0,0,0,"Low",0,2.846980769,0,0,0.133019231,2.98
"751",14,"Iceland_b",2005,2,2,29,1,0,0,1,0,0,"Low",0,0,0.016,0,1.316,1.332
"752",14,"Iceland_b",2005,2,2,30,1,0,0,0,1,0,"Low",0,0,0,0.316,2.38,2.696
"753",14,"Iceland_b",2005,2,3,31,1,0.7,0.1,0.1,0.1,0.64,"High",NA,NA,NA,NA,NA,NA
"754",14,"Iceland_b",2005,2,3,32,1,0.1,0.7,0.1,0.1,0.64,"High",NA,NA,NA,NA,NA,NA
"755",14,"Iceland_b",2005,2,3,33,1,0.1,0.1,0.7,0.1,0.64,"High",NA,NA,NA,NA,NA,NA
"756",14,"Iceland_b",2005,2,3,34,1,0.1,0.1,0.1,0.7,0.64,"High",NA,NA,NA,NA,NA,NA
"757",14,"Iceland_b",2005,2,3,35,1,0.25,0.25,0.25,0.25,1,"High",NA,NA,NA,NA,NA,NA
"758",14,"Iceland_b",2005,2,3,38,1,0,0,1,0,0,"High",NA,NA,NA,NA,NA,NA
"759",14,"Iceland_b",2005,2,3,39,1,0,0,0,1,0,"High",NA,NA,NA,NA,NA,NA
"760",14,"Iceland_b",2005,2,3,40,1,0.7,0.1,0.1,0.1,0.64,"Low",NA,NA,NA,NA,NA,NA
"761",14,"Iceland_b",2005,2,3,41,1,0.1,0.7,0.1,0.1,0.64,"Low",NA,NA,NA,NA,NA,NA
"762",14,"Iceland_b",2005,2,3,42,1,0.1,0.1,0.7,0.1,0.64,"Low",NA,NA,NA,NA,NA,NA
"763",14,"Iceland_b",2005,2,3,43,1,0.1,0.1,0.1,0.7,0.64,"Low",NA,NA,NA,NA,NA,NA
"764",14,"Iceland_b",2005,2,3,44,1,0.25,0.25,0.25,0.25,1,"Low",NA,NA,NA,NA,NA,NA
"765",14,"Iceland_b",2005,2,3,47,1,0,0,1,0,0,"Low",NA,NA,NA,NA,NA,NA
"766",14,"Iceland_b",2005,2,3,48,1,0,0,0,1,0,"Low",NA,NA,NA,NA,NA,NA
"767",14,"Iceland_b",2006,3,2,1,1,0.7,0.1,0.1,0.1,0.64,"High",2.508877881,1.727844961,0,0.45296124,0.620315918,5.31
"768",14,"Iceland_b",2006,3,2,2,1,0.1,0.7,0.1,0.1,0.64,"High",0.523896477,2.361976995,0.242,1.893719386,0.505073807,5.526666666
"769",14,"Iceland_b",2006,3,2,3,1,0.1,0.1,0.7,0.1,0.64,"High",0.488872433,2.472803096,0,2.413500494,0.631490644,6.006666667
"770",14,"Iceland_b",2006,3,2,4,1,0.1,0.1,0.1,0.7,0.64,"High",1.019821103,1.790868298,0,1.228128984,0.134514949,4.173333333
"771",14,"Iceland_b",2006,3,2,5,1,0.25,0.25,0.25,0.25,1,"High",0.868016473,2.742945684,0,1.035021035,0.267350143,4.913333333
"772",14,"Iceland_b",2006,3,2,6,1,0.4,0.4,0.1,0.1,0.88,"High",1.071936762,2.367112882,0,1.325281554,0.392335469,5.156666666
"773",14,"Iceland_b",2006,3,2,7,1,0.4,0.1,0.4,0.1,0.88,"High",1.634502354,1.847212647,0,1.581435743,0.206849257,5.27
"774",14,"Iceland_b",2006,3,2,8,1,0.4,0.1,0.1,0.4,0.88,"High",1.868765499,1.27105181,0,1.185319385,0.318196639,4.643333334
"775",14,"Iceland_b",2006,3,2,9,1,0.1,0.4,0.4,0.1,0.88,"High",0.737975673,2.629042118,0,1.377986226,0.436329316,5.181333334
"776",14,"Iceland_b",2006,3,2,10,1,0.1,0.4,0.1,0.4,0.88,"High",0.699868183,2.469619407,0,1.522405769,0.684773308,5.376666666
"777",14,"Iceland_b",2006,3,2,11,1,0.1,0.1,0.4,0.4,0.88,"High",0.714421498,2.580933834,0,1.450568027,0.080743307,4.826666666
"778",14,"Iceland_b",2006,3,2,12,1,1,0,0,0,0,"High",3.984823727,0,0,0,0.855176273,4.84
"779",14,"Iceland_b",2006,3,2,13,1,0,1,0,0,0,"High",0,2.186804613,0,0,1.109862053,3.296666666
"780",14,"Iceland_b",2006,3,2,14,1,0,0,1,0,0,"High",0,0,0,0,2.886666667,2.886666667
"781",14,"Iceland_b",2006,3,2,15,1,0,0,0,1,0,"High",0,0,0,0.643702914,3.306297086,3.95
"782",14,"Iceland_b",2006,3,2,16,1,0.7,0.1,0.1,0.1,0.64,"Low",1.689889969,0.810843309,0,1.620546996,1.018719727,5.14
"783",14,"Iceland_b",2006,3,2,17,1,0.1,0.7,0.1,0.1,0.64,"Low",0.437550031,2.578097248,0,1.177270169,0.240415885,4.433333334
"784",14,"Iceland_b",2006,3,2,18,1,0.1,0.1,0.7,0.1,0.64,"Low",0.660649136,2.534131886,0,2.261380623,0.317171689,5.773333333
"785",14,"Iceland_b",2006,3,2,19,1,0.1,0.1,0.1,0.7,0.64,"Low",0.893694397,2.092699121,0,0.851715816,0.261890666,4.1
"786",14,"Iceland_b",2006,3,2,20,1,0.25,0.25,0.25,0.25,1,"Low",1.382316971,2.177859916,0,1.461398869,0.291757578,5.313333334
"787",14,"Iceland_b",2006,3,2,21,1,0.4,0.4,0.1,0.1,0.88,"Low",1.300962496,1.532537867,0,0.792956095,0.123543544,3.75
"788",14,"Iceland_b",2006,3,2,22,1,0.4,0.1,0.4,0.1,0.88,"Low",2.235780142,1.517234043,0.515425532,0.927588653,0.103971631,5.3
"789",14,"Iceland_b",2006,3,2,23,1,0.4,0.1,0.1,0.4,0.88,"Low",2.107692308,1.500372733,0,1.319141964,0.526126329,5.453333333
"790",14,"Iceland_b",2006,3,2,24,1,0.1,0.4,0.4,0.1,0.88,"Low",0.649795194,3.13699685,0,1.039874623,0,4.826666667
"791",14,"Iceland_b",2006,3,2,25,1,0.1,0.4,0.1,0.4,0.88,"Low",0.521162791,2.235607235,0,1.512635659,0.313927649,4.583333333
"792",14,"Iceland_b",2006,3,2,26,1,0.1,0.1,0.4,0.4,0.88,"Low",0.854523107,2.251966568,0,1.477077187,0.266433137,4.85
"793",14,"Iceland_b",2006,3,2,27,1,1,0,0,0,0,"Low",3.41190045,0,0,0,1.29809955,4.71
"794",14,"Iceland_b",2006,3,2,28,1,0,1,0,0,0,"Low",0,2.215318114,0,0,0.834681886,3.05
"795",14,"Iceland_b",2006,3,2,29,1,0,0,1,0,0,"Low",0,0,0.357461929,0,2.502538071,2.86
"796",14,"Iceland_b",2006,3,2,30,1,0,0,0,1,0,"Low",0,0,0,0.94498585,3.65501415,4.6
"797",14,"Iceland_b",2006,3,3,31,1,0.7,0.1,0.1,0.1,0.64,"High",NA,NA,NA,NA,NA,NA
"798",14,"Iceland_b",2006,3,3,32,1,0.1,0.7,0.1,0.1,0.64,"High",NA,NA,NA,NA,NA,NA
"799",14,"Iceland_b",2006,3,3,33,1,0.1,0.1,0.7,0.1,0.64,"High",NA,NA,NA,NA,NA,NA
"800",14,"Iceland_b",2006,3,3,34,1,0.1,0.1,0.1,0.7,0.64,"High",NA,NA,NA,NA,NA,NA
"801",14,"Iceland_b",2006,3,3,35,1,0.25,0.25,0.25,0.25,1,"High",NA,NA,NA,NA,NA,NA
"802",14,"Iceland_b",2006,3,3,38,1,0,0,1,0,0,"High",NA,NA,NA,NA,NA,NA
"803",14,"Iceland_b",2006,3,3,39,1,0,0,0,1,0,"High",NA,NA,NA,NA,NA,NA
"804",14,"Iceland_b",2006,3,3,40,1,0.7,0.1,0.1,0.1,0.64,"Low",NA,NA,NA,NA,NA,NA
"805",14,"Iceland_b",2006,3,3,41,1,0.1,0.7,0.1,0.1,0.64,"Low",NA,NA,NA,NA,NA,NA
"806",14,"Iceland_b",2006,3,3,42,1,0.1,0.1,0.7,0.1,0.64,"Low",NA,NA,NA,NA,NA,NA
"807",14,"Iceland_b",2006,3,3,43,1,0.1,0.1,0.1,0.7,0.64,"Low",NA,NA,NA,NA,NA,NA
"808",14,"Iceland_b",2006,3,3,44,1,0.25,0.25,0.25,0.25,1,"Low",NA,NA,NA,NA,NA,NA
"809",14,"Iceland_b",2006,3,3,47,1,0,0,1,0,0,"Low",NA,NA,NA,NA,NA,NA
"810",14,"Iceland_b",2006,3,3,48,1,0,0,0,1,0,"Low",NA,NA,NA,NA,NA,NA
"811",15,"Ireland_a",2004,1,5,1,1,0.7,0.1,0.1,0.1,0.64,"High",6.63124075291645,1.90019350077086,2.49150504765738,1.58916616317508,0.091887269745709,14.636387427
"812",15,"Ireland_a",2004,1,5,2,1,0.1,0.7,0.1,0.1,0.64,"High",0.771212327518202,15.2039191131381,0.736234305758319,0.271182734765848,0.0725179198645564,17.429167876
"813",15,"Ireland_a",2004,1,5,3,1,0.1,0.1,0.7,0.1,0.64,"High",1.63467910794387,6.63572122745753,7.85995129237321,0.308766648979874,0.586556581219454,18.175121559
"814",15,"Ireland_a",2004,1,5,4,1,0.1,0.1,0.1,0.7,0.64,"High",4.68486983716418,6.54959517109442,0.224084595360212,1.09572394516889,0.69406408455478,14.866920281
"815",15,"Ireland_a",2004,1,5,5,1,0.25,0.25,0.25,0.25,1,"High",4.66352600334023,9.65829761315862,1.44553409671758,0.623076921136526,0.0986300067693373,17.655684462
"816",15,"Ireland_a",2004,1,5,6,1,0.4,0.4,0.1,0.1,0.88,"High",4.95859559763734,6.23807455566027,2.27670435462337,0.671005277285715,0.256176624845758,15.233158387
"817",15,"Ireland_a",2004,1,5,7,1,0.4,0.1,0.4,0.1,0.88,"High",5.35822216802155,6.10162520250243,2.95471498037367,1.11064555180648,0.276162524807116,17.121884432
"818",15,"Ireland_a",2004,1,5,8,1,0.4,0.1,0.1,0.4,0.88,"High",5.75751998071882,3.50485119804979,0.648962903062477,2.28829513188194,0.502999303553075,14.578867482
"819",15,"Ireland_a",2004,1,5,9,1,0.1,0.4,0.4,0.1,0.88,"High",1.09395286525648,14.7959597407044,1.85902158310623,0.223931138467131,0.293399158023533,18.911977
"820",15,"Ireland_a",2004,1,5,10,1,0.1,0.4,0.1,0.4,0.88,"High",3.50101538844218,13.5597213709991,0.618063079838821,0.249514791638541,0.191846695336538,19.184898441
"821",15,"Ireland_a",2004,1,5,11,1,0.1,0.1,0.4,0.4,0.88,"High",2.83040812472972,6.56246310768531,0.697188726359019,4.05795957081692,1.01830264772906,17.337805819
"822",15,"Ireland_a",2004,1,5,12,1,1,0,0,0,0,"High",9.04976965270557,0,0,0,1.45911370878348,12.091008965
"823",15,"Ireland_a",2004,1,5,13,1,0,1,0,0,0,"High",0,15.7825949905373,0,0,0.495503318033422,16.278997141
"824",15,"Ireland_a",2004,1,5,14,1,0,0,1,0,0,"High",0,0,9.74536798296193,0,4.63723939914732,14.378455267
"825",15,"Ireland_a",2004,1,5,15,1,0,0,0,1,0,"High",0,0,0,1.21750850292932,8.59513805330194,11.022338664
"826",15,"Ireland_a",2004,1,5,16,1,0.7,0.1,0.1,0.1,0.64,"Low",5.30855903941015,5.74825226773736,1.3768538366233,1.20977105055418,0.396840130612159,15.519297582
"827",15,"Ireland_a",2004,1,5,17,1,0.1,0.7,0.1,0.1,0.64,"Low",0.890107533827812,14.7121507073397,0.678277161028384,0.141276439397104,0.201563684083076,18.052023522
"828",15,"Ireland_a",2004,1,5,18,1,0.1,0.1,0.7,0.1,0.64,"Low",3.45607907210104,6.44115478826406,4.31889971574561,0.242044116085675,0.600886456232685,16.810283198
"829",15,"Ireland_a",2004,1,5,19,1,0.1,0.1,0.1,0.7,0.64,"Low",4.08165361382059,7.30622630377996,0.322681583260731,1.06764479071311,0.177174572113267,13.860907147
"830",15,"Ireland_a",2004,1,5,20,1,0.25,0.25,0.25,0.25,1,"Low",2.56057776005287,11.6215041422581,1.6746925622443,0.501550263692202,0.884257786890362,18.583923471
"831",15,"Ireland_a",2004,1,5,21,1,0.4,0.4,0.1,0.1,0.88,"Low",5.22887816450505,7.61455816890983,1.37527425222648,1.32280107107401,0.437506654156792,17.21497191
"832",15,"Ireland_a",2004,1,5,22,1,0.4,0.1,0.4,0.1,0.88,"Low",5.56793973212851,6.08414069242718,1.11804114997429,0.6042012991897,2.33592411354678,17.264937184
"833",15,"Ireland_a",2004,1,5,23,1,0.4,0.1,0.1,0.4,0.88,"Low",6.14343801871662,4.75865090771532,0.906345565526041,1.36333416721788,0.811223067533675,15.504874741
"834",15,"Ireland_a",2004,1,5,24,1,0.1,0.4,0.4,0.1,0.88,"Low",2.36228192718011,13.2095239484756,0.527537294229869,0.0614503011405283,0.448370197085598,17.31103582
"835",15,"Ireland_a",2004,1,5,25,1,0.1,0.4,0.1,0.4,0.88,"Low",7.29136847283479,7.37052821046308,0.337520051420179,0.194861484028859,0.579590805289454,16.628978413
"836",15,"Ireland_a",2004,1,5,26,1,0.1,0.1,0.4,0.4,0.88,"Low",1.1850440849934,7.31350503949797,0.937445501884716,0.67960568156329,1.53886646781411,14.226381006
"837",15,"Ireland_a",2004,1,5,27,1,1,0,0,0,0,"Low",11.1631916169393,0,0,0,1.73697234542569,13.969156349
"838",15,"Ireland_a",2004,1,5,28,1,0,1,0,0,0,"Low",0,15.2074585062666,0,0,0.213807336274445,15.953224898
"839",15,"Ireland_a",2004,1,5,29,1,0,0,1,0,0,"Low",0,0,8.32874598489162,0,6.55496485269436,15.252629126
"840",15,"Ireland_a",2004,1,5,30,1,0,0,0,1,0,"Low",0,0,0,4.78898716826608,4.3038083052892,9.939745221
"841",15,"Ireland_a",2004,1,5,49,1,0.7,0.1,0.1,0.1,0.64,"High",NA,NA,NA,NA,NA,7.714752158
"842",15,"Ireland_a",2004,1,5,50,1,0.1,0.7,0.1,0.1,0.64,"High",NA,NA,NA,NA,NA,7.872198114
"843",15,"Ireland_a",2004,1,5,51,1,0.1,0.1,0.7,0.1,0.64,"High",NA,NA,NA,NA,NA,8.570410522
"844",15,"Ireland_a",2004,1,5,52,1,0.1,0.1,0.1,0.7,0.64,"High",NA,NA,NA,NA,NA,5.429433135
"845",15,"Ireland_a",2004,1,5,53,1,0.25,0.25,0.25,0.25,1,"High",NA,NA,NA,NA,NA,7.998037975
"846",15,"Ireland_a",2004,1,5,54,1,1,0,0,0,0,"High",NA,NA,NA,NA,NA,7.167960363
"847",15,"Ireland_a",2004,1,5,55,1,0,1,0,0,0,"High",NA,NA,NA,NA,NA,5.117708619
"848",15,"Ireland_a",2004,1,5,56,1,0,0,1,0,0,"High",NA,NA,NA,NA,NA,4.248618697
"849",15,"Ireland_a",2004,1,5,57,1,0,0,0,1,0,"High",NA,NA,NA,NA,NA,5.79668627
"850",15,"Ireland_a",2004,1,5,58,1,0.7,0.1,0.1,0.1,0.64,"Low",NA,NA,NA,NA,NA,8.205312289
"851",15,"Ireland_a",2004,1,5,59,1,0.1,0.7,0.1,0.1,0.64,"Low",NA,NA,NA,NA,NA,6.539131944
"852",15,"Ireland_a",2004,1,5,60,1,0.1,0.1,0.7,0.1,0.64,"Low",NA,NA,NA,NA,NA,6.755489102
"853",15,"Ireland_a",2004,1,5,61,1,0.1,0.1,0.1,0.7,0.64,"Low",NA,NA,NA,NA,NA,8.232145377
"854",15,"Ireland_a",2004,1,5,62,1,0.25,0.25,0.25,0.25,1,"Low",NA,NA,NA,NA,NA,7.648671516
"855",15,"Ireland_a",2004,1,5,63,1,1,0,0,0,0,"Low",NA,NA,NA,NA,NA,7.023666288
"856",15,"Ireland_a",2004,1,5,64,1,0,1,0,0,0,"Low",NA,NA,NA,NA,NA,5.026400444
"857",15,"Ireland_a",2004,1,5,65,1,0,0,1,0,0,"Low",NA,NA,NA,NA,NA,4.524225876
"858",15,"Ireland_a",2004,1,5,66,1,0,0,0,1,0,"Low",NA,NA,NA,NA,NA,5.931141821
"859",15,"Ireland_a",2004,1,5,1,2,0.7,0.1,0.1,0.1,0.64,"High",NA,NA,NA,NA,NA,8.766491728
"860",15,"Ireland_a",2004,1,5,2,2,0.1,0.7,0.1,0.1,0.64,"High",NA,NA,NA,NA,NA,9.177834971
"861",15,"Ireland_a",2004,1,5,3,2,0.1,0.1,0.7,0.1,0.64,"High",NA,NA,NA,NA,NA,10.470308152
"862",15,"Ireland_a",2004,1,5,4,2,0.1,0.1,0.1,0.7,0.64,"High",NA,NA,NA,NA,NA,9.871669642
"863",15,"Ireland_a",2004,1,5,5,2,0.25,0.25,0.25,0.25,1,"High",NA,NA,NA,NA,NA,10.171366208
"864",15,"Ireland_a",2004,1,5,12,2,1,0,0,0,0,"High",NA,NA,NA,NA,NA,6.055406862
"865",15,"Ireland_a",2004,1,5,13,2,0,1,0,0,0,"High",NA,NA,NA,NA,NA,8.493533971
"866",15,"Ireland_a",2004,1,5,14,2,0,0,1,0,0,"High",NA,NA,NA,NA,NA,7.901786674
"867",15,"Ireland_a",2004,1,5,15,2,0,0,0,1,0,"High",NA,NA,NA,NA,NA,5.995303127
"868",15,"Ireland_a",2004,1,5,16,2,0.7,0.1,0.1,0.1,0.64,"Low",NA,NA,NA,NA,NA,7.181874536
"869",15,"Ireland_a",2004,1,5,17,2,0.1,0.7,0.1,0.1,0.64,"Low",NA,NA,NA,NA,NA,9.252817726
"870",15,"Ireland_a",2004,1,5,18,2,0.1,0.1,0.7,0.1,0.64,"Low",NA,NA,NA,NA,NA,9.33858853
"871",15,"Ireland_a",2004,1,5,19,2,0.1,0.1,0.1,0.7,0.64,"Low",NA,NA,NA,NA,NA,8.337839141
"872",15,"Ireland_a",2004,1,5,20,2,0.25,0.25,0.25,0.25,1,"Low",NA,NA,NA,NA,NA,10.337604338
"873",15,"Ireland_a",2004,1,5,27,2,1,0,0,0,0,"Low",NA,NA,NA,NA,NA,4.914267832
"874",15,"Ireland_a",2004,1,5,28,2,0,1,0,0,0,"Low",NA,NA,NA,NA,NA,9.212989119
"875",15,"Ireland_a",2004,1,5,29,2,0,0,1,0,0,"Low",NA,NA,NA,NA,NA,9.856263368
"876",15,"Ireland_a",2004,1,5,30,2,0,0,0,1,0,"Low",NA,NA,NA,NA,NA,6.371011001
"877",15,"Ireland_a",2004,1,5,31,1,0.7,0.1,0.1,0.1,0.64,"High",4.36751564726033,8.63648339752467,2.87723220009505,0.803246684301435,0.38930382670843,17.88425378
"878",15,"Ireland_a",2004,1,5,32,1,0.1,0.7,0.1,0.1,0.64,"High",3.11321366911272,9.11266816003194,2.07735320489756,0.683518012526344,0.12344561284375,16.058407252
"879",15,"Ireland_a",2004,1,5,33,1,0.1,0.1,0.7,0.1,0.64,"High",8.08431232664173,5.4055177070864,2.76632995610279,0.777335532466794,0.0121641576357702,18.140263886
"880",15,"Ireland_a",2004,1,5,34,1,0.1,0.1,0.1,0.7,0.64,"High",4.80375248749829,4.44650359643565,0.663359601022199,1.34913525782011,1.09260840499691,14.818086895
"881",15,"Ireland_a",2004,1,5,35,1,0.25,0.25,0.25,0.25,1,"High",3.16745946208609,8.45618171130158,3.56098353764705,0.835005962518337,0.195084070264567,16.96382861
"882",15,"Ireland_a",2004,1,5,38,1,0,0,1,0,0,"High",0,0,8.28975057425611,0,6.39501834753054,16.607866444
"883",15,"Ireland_a",2004,1,5,39,1,0,0,0,1,0,"High",0,0,0,3.71164886332809,6.46100862626208,11.450777591
"884",15,"Ireland_a",2004,1,5,40,1,0.7,0.1,0.1,0.1,0.64,"Low",5.47632895440623,9.07120749734687,1.13475972443294,0.92439577355466,0.541686039372447,18.10549075
"885",15,"Ireland_a",2004,1,5,41,1,0.1,0.7,0.1,0.1,0.64,"Low",3.90969817466113,8.41493286923375,2.46511288152729,0.683411653706466,0.1781281797087,16.70820965
"886",15,"Ireland_a",2004,1,5,42,1,0.1,0.1,0.7,0.1,0.64,"Low",5.77197043950411,4.67511429810895,1.33244374341001,1.03558121260843,2.98462077221631,17.092686972
"887",15,"Ireland_a",2004,1,5,43,1,0.1,0.1,0.1,0.7,0.64,"Low",5.59679829504619,5.34353093963361,0.940605382906673,1.7289356059785,0.592549483813934,16.206744824
"888",15,"Ireland_a",2004,1,5,44,1,0.25,0.25,0.25,0.25,1,"Low",1.23426696974215,11.1589393296652,3.27539027341343,0.294594719021838,1.12089519860682,17.672451065
"889",15,"Ireland_a",2004,1,5,47,1,0,0,1,0,0,"Low",0,0,9.74602144786072,0,5.59924448213135,17.015349151
"890",15,"Ireland_a",2004,1,5,48,1,0,0,0,1,0,"Low",0,0,0,4.59558649949137,3.66683972446847,9.782440361
